customer_id,age,income,employment_type,dependents
CUST007478,23,678920.03,Salaried,0
CUST007479,28,752072.89,Salaried,0
CUST007480,51,322621.37,Salaried,1
CUST007481,31,773773.06,Business Owner,0
CUST007482,27,892770.64,Business Owner,1
CUST007483,22,439600.17,Salaried,1
CUST007484,26,657547.99,Salaried,0
CUST007485,61,861953.53,Salaried,2
CUST007486,52,461985.45,Salaried,0
CUST007487,40,747341.23,Self-Employed,0
CUST007488,54,681246.12,Salaried,1
CUST007489,36,404176.66,Salaried,2
CUST007490,45,544996.87,Salaried,1
CUST007491,32,646377.16,Salaried,1
CUST007492,27,231850.23,Unemployed,1
CUST007493,59,727712.34,Salaried,1
CUST007494,37,645477.36,Business Owner,1
CUST007495,31,666784.43,Salaried,0
CUST007496,26,186993.61,Salaried,2
CUST007497,43,690575.08,Self-Employed,2
CUST007498,47,356782.22,Self-Employed,0
CUST007499,26,298817.61,Self-Employed,0
CUST007500,58,560304.47,Salaried,1
CUST007501,22,420658.2,Salaried,1
CUST007502,42,470664.34,Self-Employed,1
CUST007503,40,765539.65,Salaried,3
CUST007504,45,311357.5,Salaried,0
CUST007505,35,495581.35,Self-Employed,2
CUST007506,49,583898.86,Salaried,1
CUST007507,28,685379.83,Salaried,2
CUST007508,57,579611.59,Salaried,1
CUST007509,53,200285.23,Unemployed,1
CUST007510,42,812783.95,Salaried,0
CUST007511,25,1334543.6,Business Owner,1
CUST007512,59,498508.49,Salaried,1
CUST007513,38,898950.02,Self-Employed,1
CUST007514,58,435646.57,Salaried,0
CUST007515,57,716019.05,Salaried,4
CUST007516,50,1384597.12,Business Owner,0
CUST007517,51,1756421.46,Business Owner,2
CUST007518,30,713825.26,Self-Employed,1
CUST007519,35,621415.27,Business Owner,2
CUST007520,62,746973.01,Salaried,0
CUST007521,64,589175.98,Salaried,1
CUST007522,38,774833.62,Salaried,0
CUST007523,43,1002439.37,Business Owner,4
CUST007524,53,823801.09,Salaried,3
CUST007525,36,936733.02,Business Owner,3
CUST007526,58,750430.92,Salaried,1
CUST007527,55,389127.51,Self-Employed,0
CUST007528,54,786986.99,Salaried,0
CUST007529,48,287522.3,Salaried,3
CUST007530,22,653908.9,Self-Employed,4
CUST007531,50,664802.71,Salaried,0
CUST007532,33,986206.07,Business Owner,0
CUST007533,61,100000.0,Self-Employed,2
CUST007534,36,414140.62,Self-Employed,1
CUST007535,25,1407683.18,Business Owner,1
CUST007536,48,344614.63,Self-Employed,1
CUST007537,59,219546.95,Self-Employed,3
CUST007538,40,448527.46,Salaried,1
CUST007539,44,788304.88,Salaried,0
CUST007540,47,604851.07,Self-Employed,1
CUST007541,50,1495251.79,Business Owner,0
CUST007542,47,714317.95,Salaried,1
CUST007543,46,479691.15,Salaried,0
CUST007544,27,878347.97,Self-Employed,1
CUST007545,62,518387.16,Salaried,1
CUST007546,58,347744.85,Self-Employed,0
CUST007547,25,563449.56,Self-Employed,3
CUST007548,43,672083.28,Salaried,2
CUST007549,48,1260117.26,Business Owner,0
CUST007550,54,558887.62,Salaried,1
CUST007551,35,794458.31,Self-Employed,0
CUST007552,52,511636.46,Salaried,1
CUST007553,46,444950.97,Salaried,1
CUST007554,51,141500.39,Business Owner,1
CUST007555,39,574365.01,Salaried,2
CUST007556,29,734446.4,Salaried,1
CUST007557,49,716410.96,Salaried,0
CUST007558,59,655364.15,Salaried,1
CUST007559,24,536916.81,Salaried,1
CUST007560,23,794505.26,Salaried,1
CUST007561,49,952360.75,Business Owner,1
CUST007562,31,588495.07,Self-Employed,3
CUST007563,53,431447.55,Salaried,1
CUST007564,58,137350.41,Self-Employed,0
CUST007565,31,736609.13,Salaried,0
CUST007566,47,985001.65,Salaried,3
CUST007567,53,673868.48,Salaried,1
CUST007568,41,737475.99,Salaried,0
CUST007569,59,1257996.32,Business Owner,1
CUST007570,51,618456.7,Salaried,1
CUST007571,58,298407.78,Business Owner,1
CUST007572,22,717611.73,Salaried,2
CUST007573,47,836808.36,Salaried,1
CUST007574,56,619050.37,Self-Employed,2
CUST007575,31,468928.53,Self-Employed,2
CUST007576,38,674483.48,Salaried,1
CUST007577,21,602217.14,Salaried,1
CUST007578,55,809332.79,Salaried,0
CUST007579,55,1021536.28,Business Owner,1
CUST007580,51,722316.17,Salaried,0
CUST007581,48,784073.15,Salaried,2
CUST007582,59,1228213.93,Business Owner,0
CUST007583,21,624355.41,Salaried,2
CUST007584,45,388463.78,Salaried,1
CUST007585,63,681040.91,Salaried,1
CUST007586,58,706011.74,Self-Employed,3
CUST007587,40,374457.06,Salaried,0
CUST007588,23,677956.02,Salaried,0
CUST007589,22,944274.34,Business Owner,3
CUST007590,38,275344.8,Salaried,0
CUST007591,64,665127.06,Salaried,3
CUST007592,30,822447.35,Salaried,1
CUST007593,25,525897.57,Self-Employed,2
CUST007594,29,109243.87,Business Owner,2
CUST007595,22,668809.42,Salaried,1
CUST007596,54,779588.1,Salaried,0
CUST007597,58,487147.96,Salaried,0
CUST007598,51,578969.02,Salaried,0
CUST007599,30,446026.01,Self-Employed,0
CUST007600,32,628429.09,Salaried,1
CUST007601,56,554864.5,Salaried,4
CUST007602,41,812764.38,Salaried,2
CUST007603,26,808953.28,Salaried,2
CUST007604,23,392897.63,Self-Employed,2
CUST007605,30,812644.91,Salaried,1
CUST007606,25,268067.97,Business Owner,2
CUST007607,46,488679.9,Salaried,1
CUST007608,41,1176967.54,Business Owner,1
CUST007609,46,623621.38,Salaried,1
CUST007610,58,542918.41,Self-Employed,1
CUST007611,64,667242.16,Salaried,1
CUST007612,46,417319.73,Self-Employed,0
CUST007613,28,798548.11,Salaried,3
CUST007614,25,714992.71,Salaried,2
CUST007615,35,494036.02,Self-Employed,2
CUST007616,36,700009.08,Self-Employed,1
CUST007617,21,606029.93,Self-Employed,2
CUST007618,36,574769.67,Salaried,0
CUST007619,57,568358.0,Salaried,0
CUST007620,23,285105.48,Self-Employed,1
CUST007621,51,519408.42,Salaried,1
CUST007622,33,583413.8,Salaried,4
CUST007623,36,623813.09,Salaried,0
CUST007624,63,474617.47,Salaried,0
CUST007625,41,617295.64,Salaried,1
CUST007626,22,406560.1,Self-Employed,3
CUST007627,47,644716.84,Business Owner,0
CUST007628,58,688932.72,Salaried,0
CUST007629,46,998878.27,Business Owner,1
CUST007630,58,488088.84,Self-Employed,1
CUST007631,45,1134086.39,Business Owner,2
CUST007632,31,416631.67,Business Owner,1
CUST007633,28,274509.0,Self-Employed,0
CUST007634,28,550469.28,Salaried,1
CUST007635,53,584496.52,Salaried,1
CUST007636,27,714645.04,Salaried,1
CUST007637,58,118613.07,Unemployed,0
CUST007638,41,119673.09,Unemployed,3
CUST007639,28,717791.2,Self-Employed,2
CUST007640,41,466704.3,Business Owner,3
CUST007641,40,1306337.95,Business Owner,0
CUST007642,28,601303.22,Salaried,2
CUST007643,51,344367.45,Self-Employed,1
CUST007644,49,435589.12,Salaried,1
CUST007645,29,571977.93,Salaried,3
CUST007646,35,697894.16,Salaried,4
CUST007647,50,597942.09,Salaried,1
CUST007648,46,683461.1,Self-Employed,1
CUST007649,30,733287.66,Salaried,0
CUST007650,49,1222146.44,Business Owner,1
CUST007651,36,727183.57,Salaried,2
CUST007652,56,519979.24,Salaried,3
CUST007653,40,1212516.56,Business Owner,1
CUST007654,57,926216.26,Self-Employed,1
CUST007655,42,746602.04,Salaried,3
CUST007656,27,541843.41,Salaried,2
CUST007657,43,513001.48,Salaried,1
CUST007658,61,945568.3,Business Owner,1
CUST007659,60,654147.5,Self-Employed,2
CUST007660,49,626799.12,Salaried,4
CUST007661,36,433921.06,Salaried,0
CUST007662,58,1203202.73,Business Owner,2
CUST007663,48,687642.22,Self-Employed,3
CUST007664,58,548889.65,Business Owner,2
CUST007665,51,744123.63,Salaried,2
CUST007666,34,948582.84,Business Owner,1
CUST007667,53,597476.1,Self-Employed,1
CUST007668,29,600880.45,Self-Employed,1
CUST007669,47,643208.45,Salaried,0
CUST007670,44,740346.4,Business Owner,2
CUST007671,33,599998.06,Self-Employed,2
CUST007672,46,918427.39,Business Owner,2
CUST007673,49,649424.58,Salaried,0
CUST007674,63,559075.52,Salaried,4
CUST007675,48,659269.57,Salaried,1
CUST007676,48,599929.24,Salaried,1
CUST007677,28,449661.95,Salaried,1
CUST007678,43,680537.52,Salaried,1
CUST007679,49,762052.08,Salaried,1
CUST007680,25,1064270.05,Business Owner,0
CUST007681,62,574419.16,Salaried,1
CUST007682,27,661263.78,Salaried,1
CUST007683,62,636052.34,Business Owner,1
CUST007684,56,660558.0,Self-Employed,0
CUST007685,61,678816.73,Self-Employed,2
CUST007686,47,596233.04,Salaried,1
CUST007687,22,620300.46,Salaried,2
CUST007688,45,449989.75,Salaried,3
CUST007689,29,689216.04,Salaried,0
CUST007690,47,139383.3,Unemployed,2
CUST007691,21,100000.0,Self-Employed,4
CUST007692,43,619658.84,Salaried,0
CUST007693,30,481625.65,Self-Employed,2
CUST007694,62,451229.2,Salaried,0
CUST007695,45,748740.26,Salaried,2
CUST007696,23,734701.88,Business Owner,2
CUST007697,26,493331.47,Salaried,1
CUST007698,26,1349225.51,Business Owner,2
CUST007699,22,663472.78,Salaried,1
CUST007700,38,308436.57,Self-Employed,1
CUST007701,43,601145.12,Salaried,1
CUST007702,22,485350.14,Salaried,0
CUST007703,32,252535.69,Self-Employed,1
CUST007704,42,100000.0,Unemployed,3
CUST007705,57,640791.91,Self-Employed,2
CUST007706,40,345191.73,Self-Employed,2
CUST007707,59,101835.31,Unemployed,1
CUST007708,44,569091.21,Salaried,4
CUST007709,40,988069.29,Salaried,1
CUST007710,21,673083.18,Salaried,2
CUST007711,21,668191.11,Self-Employed,1
CUST007712,37,529041.64,Business Owner,1
CUST007713,21,589596.03,Self-Employed,1
CUST007714,50,906144.72,Business Owner,3
CUST007715,61,363334.44,Self-Employed,4
CUST007716,23,570357.89,Salaried,3
CUST007717,31,506624.13,Salaried,2
CUST007718,44,960740.57,Business Owner,2
CUST007719,42,570513.72,Salaried,0
CUST007720,64,506986.48,Salaried,0
CUST007721,46,566016.31,Salaried,2
CUST007722,33,732959.08,Salaried,1
CUST007723,21,272573.61,Self-Employed,5
CUST007724,44,520471.85,Salaried,0
CUST007725,30,1037038.52,Business Owner,0
CUST007726,55,511759.74,Salaried,1
CUST007727,44,753199.58,Self-Employed,0
CUST007728,48,731349.37,Self-Employed,0
CUST007729,56,741971.91,Self-Employed,2
CUST007730,36,1162465.28,Business Owner,0
CUST007731,60,746547.84,Salaried,0
CUST007732,36,603582.26,Salaried,1
CUST007733,37,515205.35,Salaried,1
CUST007734,35,696982.9,Business Owner,0
CUST007735,36,100000.0,Unemployed,2
CUST007736,35,547594.33,Salaried,1
CUST007737,54,442003.08,Self-Employed,0
CUST007738,31,574432.05,Salaried,1
CUST007739,21,978362.12,Salaried,0
CUST007740,35,354903.81,Self-Employed,1
CUST007741,46,567099.8,Salaried,3
CUST007742,24,923187.24,Salaried,1
CUST007743,63,362381.84,Self-Employed,0
CUST007744,25,294119.99,Self-Employed,3
CUST007745,55,571377.21,Salaried,3
CUST007746,33,361768.63,Self-Employed,1
CUST007747,30,763852.07,Salaried,1
CUST007748,31,622575.83,Salaried,0
CUST007749,38,281277.57,Self-Employed,1
CUST007750,54,647892.22,Salaried,0
CUST007751,59,629085.27,Salaried,0
CUST007752,61,394018.09,Salaried,1
CUST007753,62,1078422.78,Business Owner,0
CUST007754,43,674905.44,Salaried,4
CUST007755,27,398082.45,Salaried,2
CUST007756,59,418244.22,Salaried,0
CUST007757,23,547490.78,Salaried,3
CUST007758,32,375585.66,Self-Employed,0
CUST007759,27,689463.26,Salaried,1
CUST007760,46,726903.79,Business Owner,1
CUST007761,53,464802.36,Self-Employed,0
CUST007762,57,288300.84,Self-Employed,3
CUST007763,35,742276.77,Salaried,1
CUST007764,22,486072.31,Salaried,1
CUST007765,61,445231.97,Salaried,1
CUST007766,27,607756.18,Salaried,2
CUST007767,52,761046.22,Salaried,0
CUST007768,24,590594.93,Self-Employed,0
CUST007769,40,515311.29,Salaried,1
CUST007770,56,539234.46,Salaried,0
CUST007771,52,397586.65,Salaried,0
CUST007772,48,888719.19,Salaried,1
CUST007773,33,1520688.99,Business Owner,2
CUST007774,21,643259.24,Salaried,3
CUST007775,55,895150.18,Business Owner,0
CUST007776,50,274774.39,Self-Employed,0
CUST007777,56,841659.11,Business Owner,1
CUST007778,45,733676.42,Salaried,0
CUST007779,36,1191723.06,Business Owner,3
CUST007780,39,532410.02,Salaried,0
CUST007781,21,660147.81,Self-Employed,4
CUST007782,25,773562.86,Salaried,1
CUST007783,42,605186.89,Salaried,3
CUST007784,44,696373.35,Self-Employed,2
CUST007785,63,830065.65,Self-Employed,1
CUST007786,57,887292.42,Salaried,2
CUST007787,56,509937.27,Salaried,1
CUST007788,56,588675.41,Self-Employed,0
CUST007789,24,705507.39,Salaried,0
CUST007790,56,597163.14,Salaried,2
CUST007791,38,1397454.14,Business Owner,1
CUST007792,36,152793.08,Unemployed,1
CUST007793,61,838867.1,Business Owner,0
CUST007794,38,374214.54,Business Owner,2
CUST007795,42,346491.82,Salaried,2
CUST007796,22,132492.0,Unemployed,1
CUST007797,41,164882.24,Salaried,1
CUST007798,56,786674.96,Salaried,0
CUST007799,64,1255465.13,Business Owner,1
CUST007800,59,703474.84,Salaried,1
CUST007801,59,766929.94,Salaried,4
CUST007802,49,558677.2,Salaried,1
CUST007803,46,633189.34,Salaried,0
CUST007804,41,425762.83,Self-Employed,2
CUST007805,37,766369.24,Salaried,1
CUST007806,36,217250.85,Salaried,1
CUST007807,51,766326.62,Salaried,2
CUST007808,29,326854.72,Salaried,0
CUST007809,51,569088.6,Salaried,3
CUST007810,34,480167.16,Business Owner,1
CUST007811,57,579581.43,Salaried,2
CUST007812,22,678882.54,Business Owner,2
CUST007813,34,542286.49,Salaried,2
CUST007814,53,682096.9,Salaried,0
CUST007815,55,633714.89,Salaried,3
CUST007816,59,749876.35,Salaried,1
CUST007817,40,662753.17,Salaried,2
CUST007818,22,361629.36,Salaried,0
CUST007819,61,952731.55,Salaried,1
CUST007820,39,302140.99,Salaried,2
CUST007821,57,562910.3,Self-Employed,1
CUST007822,38,186794.29,Unemployed,0
CUST007823,36,643903.7,Salaried,0
CUST007824,24,459986.79,Self-Employed,2
CUST007825,32,797312.39,Self-Employed,2
CUST007826,49,768483.08,Salaried,0
CUST007827,27,891498.97,Business Owner,1
CUST007828,34,127546.94,Unemployed,2
CUST007829,32,477393.15,Salaried,2
CUST007830,55,352484.81,Self-Employed,0
CUST007831,25,488018.35,Self-Employed,2
CUST007832,37,351632.69,Salaried,0
CUST007833,62,598996.66,Salaried,1
CUST007834,52,1221292.84,Business Owner,2
CUST007835,30,387399.32,Self-Employed,2
CUST007836,63,596577.98,Salaried,1
CUST007837,37,646110.88,Salaried,0
CUST007838,25,1093775.28,Business Owner,0
CUST007839,62,569982.11,Salaried,0
CUST007840,29,852133.58,Self-Employed,2
CUST007841,53,600514.14,Salaried,0
CUST007842,56,400589.98,Salaried,1
CUST007843,56,542171.73,Salaried,0
CUST007844,38,794721.42,Salaried,3
CUST007845,29,782959.02,Salaried,1
CUST007846,49,156045.78,Self-Employed,1
CUST007847,34,440469.85,Self-Employed,1
CUST007848,45,520866.84,Salaried,1
CUST007849,35,655820.02,Self-Employed,1
CUST007850,26,429289.14,Salaried,1
CUST007851,62,833997.91,Salaried,1
CUST007852,49,379517.63,Salaried,1
CUST007853,35,578975.81,Salaried,1
CUST007854,49,100000.0,Unemployed,3
CUST007855,24,631367.7,Self-Employed,0
CUST007856,38,291278.64,Salaried,1
CUST007857,64,465719.46,Self-Employed,4
CUST007858,59,571336.9,Salaried,0
CUST007859,36,465599.59,Salaried,1
CUST007860,31,782792.9,Salaried,1
CUST007861,34,840740.13,Self-Employed,0
CUST007862,23,539569.73,Salaried,2
CUST007863,62,951739.79,Business Owner,1
CUST007864,58,507407.52,Salaried,1
CUST007865,62,410543.98,Salaried,3
CUST007866,38,100000.0,Unemployed,2
CUST007867,40,436311.62,Salaried,2
CUST007868,45,1399638.66,Business Owner,0
CUST007869,58,1072018.86,Business Owner,1
CUST007870,33,518755.83,Business Owner,1
CUST007871,24,470434.94,Salaried,1
CUST007872,34,450442.06,Salaried,2
CUST007873,53,124294.4,Self-Employed,3
CUST007874,48,603829.83,Self-Employed,0
CUST007875,57,474549.64,Self-Employed,1
CUST007876,28,856464.67,Salaried,2
CUST007877,64,287470.98,Salaried,0
CUST007878,54,727231.72,Salaried,1
CUST007879,64,740542.76,Salaried,1
CUST007880,25,760255.12,Salaried,1
CUST007881,25,636846.78,Salaried,0
CUST007882,51,738410.95,Salaried,2
CUST007883,29,561152.4,Self-Employed,1
CUST007884,62,350293.12,Self-Employed,2
CUST007885,52,539818.16,Salaried,2
CUST007886,53,535813.45,Salaried,1
CUST007887,23,732760.74,Self-Employed,2
CUST007888,50,791913.27,Salaried,1
CUST007889,32,1225818.41,Business Owner,2
CUST007890,49,512260.8,Self-Employed,3
CUST007891,23,100000.0,Business Owner,0
CUST007892,46,664720.88,Self-Employed,1
CUST007893,50,717248.2,Salaried,2
CUST007894,29,556971.92,Self-Employed,1
CUST007895,46,671901.42,Salaried,3
CUST007896,22,478244.51,Salaried,2
CUST007897,23,548495.59,Salaried,1
CUST007898,24,476906.47,Salaried,2
CUST007899,45,576698.39,Salaried,1
CUST007900,33,731556.95,Salaried,1
CUST007901,59,587745.85,Self-Employed,1
CUST007902,64,100000.0,Unemployed,1
CUST007903,55,874807.76,Salaried,2
CUST007904,43,625959.44,Salaried,1
CUST007905,29,498892.12,Salaried,1
CUST007906,22,779568.91,Business Owner,3
CUST007907,61,516771.05,Salaried,0
CUST007908,64,990464.54,Business Owner,1
CUST007909,51,401582.2,Salaried,2
CUST007910,64,1017737.49,Business Owner,2
CUST007911,22,726011.57,Salaried,1
CUST007912,52,698951.23,Salaried,1
CUST007913,38,639729.41,Salaried,2
CUST007914,33,686346.6,Salaried,2
CUST007915,25,1056937.13,Business Owner,0
CUST007916,62,709331.05,Self-Employed,1
CUST007917,64,564072.61,Salaried,1
CUST007918,30,104323.05,Unemployed,1
CUST007919,63,654851.63,Salaried,0
CUST007920,45,204189.88,Unemployed,1
CUST007921,54,541414.29,Salaried,0
CUST007922,57,1539037.03,Business Owner,1
CUST007923,50,657239.4,Salaried,2
CUST007924,27,739252.34,Salaried,2
CUST007925,26,425745.18,Salaried,0
CUST007926,23,718635.07,Salaried,0
CUST007927,33,593592.37,Self-Employed,0
CUST007928,23,916792.55,Salaried,1
CUST007929,46,175798.57,Unemployed,0
CUST007930,44,182692.26,Unemployed,2
CUST007931,26,108996.27,Unemployed,0
CUST007932,63,165868.63,Unemployed,1
CUST007933,62,729155.45,Self-Employed,1
CUST007934,32,132668.13,Unemployed,2
CUST007935,56,615251.24,Business Owner,1
CUST007936,22,901318.71,Salaried,0
CUST007937,31,444473.59,Self-Employed,0
CUST007938,59,1262009.98,Business Owner,1
CUST007939,54,404429.78,Self-Employed,0
CUST007940,46,534313.89,Salaried,3
CUST007941,38,581578.52,Salaried,0
CUST007942,41,1129217.64,Business Owner,2
CUST007943,56,208406.62,Unemployed,2
CUST007944,60,515879.28,Salaried,1
CUST007945,64,768094.54,Salaried,1
CUST007946,42,620751.44,Salaried,1
CUST007947,50,464800.89,Self-Employed,0
CUST007948,63,683921.53,Salaried,1
CUST007949,50,785823.54,Self-Employed,2
CUST007950,28,175777.4,Unemployed,3
CUST007951,54,354689.54,Self-Employed,1
CUST007952,29,621928.1,Salaried,1
CUST007953,40,1124871.01,Business Owner,0
CUST007954,60,381344.33,Self-Employed,1
CUST007955,45,642136.32,Salaried,0
CUST007956,39,492251.27,Salaried,1
CUST007957,25,626842.73,Self-Employed,0
CUST007958,31,1485825.74,Business Owner,1
CUST007959,35,867629.6,Business Owner,1
CUST007960,28,711810.34,Salaried,1
CUST007961,39,753747.58,Salaried,0
CUST007962,43,535647.94,Salaried,2
CUST007963,47,584663.41,Self-Employed,1
CUST007964,60,727697.23,Self-Employed,0
CUST007965,52,845524.44,Salaried,2
CUST007966,46,558256.12,Salaried,0
CUST007967,47,100000.0,Unemployed,0
CUST007968,39,1133453.66,Business Owner,3
CUST007969,62,634323.76,Salaried,1
CUST007970,49,506069.5,Self-Employed,1
CUST007971,59,396131.33,Self-Employed,2
CUST007972,61,732622.57,Salaried,0
CUST007973,53,511703.7,Salaried,2
CUST007974,39,498704.22,Salaried,0
CUST007975,57,580156.32,Salaried,1
CUST007976,39,685776.44,Self-Employed,3
CUST007977,53,396540.1,Salaried,1
CUST007978,36,447774.36,Salaried,0
CUST007979,43,477062.91,Salaried,1
CUST007980,27,897486.27,Salaried,0
CUST007981,46,556506.27,Self-Employed,2
CUST007982,52,443581.24,Salaried,2
CUST007983,32,580357.4,Salaried,2
CUST007984,28,188658.58,Unemployed,0
CUST007985,25,899992.62,Salaried,3
CUST007986,62,192326.46,Self-Employed,2
CUST007987,48,438800.84,Salaried,1
CUST007988,25,764670.61,Business Owner,0
CUST007989,46,778771.11,Business Owner,1
CUST007990,25,552131.47,Salaried,0
CUST007991,42,477550.07,Self-Employed,1
CUST007992,35,904307.08,Salaried,0
CUST007993,33,100000.0,Unemployed,0
CUST007994,48,623973.45,Salaried,1
CUST007995,53,1124390.21,Business Owner,3
CUST007996,63,382252.49,Salaried,2
CUST007997,43,786841.14,Self-Employed,0
CUST007998,53,142158.95,Unemployed,2
CUST007999,63,466520.78,Business Owner,0
CUST008000,38,832015.18,Salaried,1
CUST008001,50,702191.84,Salaried,2
CUST008002,46,518601.51,Salaried,2
CUST008003,36,708750.61,Salaried,0
CUST008004,33,658156.38,Salaried,2
CUST008005,59,369529.32,Salaried,2
CUST008006,53,384187.51,Salaried,1
CUST008007,46,650511.57,Salaried,0
CUST008008,21,334281.06,Salaried,2
CUST008009,58,750815.43,Salaried,0
CUST008010,22,392869.77,Salaried,2
CUST008011,26,684130.82,Self-Employed,0
CUST008012,58,813529.73,Salaried,2
CUST008013,62,673448.77,Salaried,1
CUST008014,44,100000.0,Salaried,1
CUST008015,38,768048.46,Salaried,0
CUST008016,47,412689.2,Self-Employed,3
CUST008017,61,591361.35,Salaried,1
CUST008018,28,488505.85,Salaried,2
CUST008019,48,1572847.5,Business Owner,0
CUST008020,30,158871.05,Unemployed,0
CUST008021,37,539082.0,Salaried,1
CUST008022,49,800913.76,Salaried,1
CUST008023,26,731927.53,Salaried,0
CUST008024,34,430136.74,Salaried,3
CUST008025,42,650103.78,Salaried,0
CUST008026,26,544059.41,Self-Employed,0
CUST008027,46,379188.02,Salaried,2
CUST008028,59,1230840.09,Business Owner,1
CUST008029,32,595644.13,Salaried,2
CUST008030,55,922670.74,Salaried,1
CUST008031,34,781953.43,Self-Employed,3
CUST008032,42,633315.94,Salaried,4
CUST008033,43,586890.28,Salaried,0
CUST008034,27,293294.76,Salaried,0
CUST008035,60,726350.85,Salaried,1
CUST008036,45,589742.57,Salaried,1
CUST008037,33,529885.86,Salaried,1
CUST008038,41,603226.57,Salaried,2
CUST008039,61,832930.59,Salaried,1
CUST008040,30,218232.34,Unemployed,1
CUST008041,29,804283.39,Salaried,1
CUST008042,35,444265.06,Salaried,0
CUST008043,22,228982.14,Unemployed,1
CUST008044,45,401978.03,Self-Employed,0
CUST008045,33,711935.14,Salaried,2
CUST008046,54,694124.7,Salaried,0
CUST008047,54,471812.3,Self-Employed,1
CUST008048,55,632132.09,Salaried,2
CUST008049,58,171359.45,Self-Employed,1
CUST008050,23,152949.14,Unemployed,4
CUST008051,62,564685.67,Salaried,0
CUST008052,26,929463.25,Salaried,1
CUST008053,39,505780.78,Self-Employed,0
CUST008054,23,492807.55,Salaried,0
CUST008055,38,617278.05,Salaried,3
CUST008056,59,499221.3,Salaried,1
CUST008057,29,216221.08,Self-Employed,0
CUST008058,32,582406.5,Self-Employed,0
CUST008059,25,150384.59,Unemployed,1
CUST008060,23,1297270.29,Business Owner,0
CUST008061,31,818401.77,Salaried,0
CUST008062,50,877866.26,Self-Employed,1
CUST008063,24,634458.53,Salaried,2
CUST008064,25,638307.96,Self-Employed,2
CUST008065,21,642233.86,Salaried,2
CUST008066,47,252127.17,Salaried,4
CUST008067,48,747199.08,Self-Employed,1
CUST008068,49,681872.4,Salaried,2
CUST008069,38,1123700.15,Business Owner,5
CUST008070,32,397484.88,Self-Employed,1
CUST008071,33,503555.1,Salaried,3
CUST008072,61,589801.54,Salaried,0
CUST008073,22,1123170.03,Business Owner,2
CUST008074,57,307154.4,Salaried,0
CUST008075,36,540437.93,Self-Employed,1
CUST008076,44,837698.56,Self-Employed,1
CUST008077,55,847465.67,Business Owner,1
CUST008078,42,104087.85,Self-Employed,1
CUST008079,56,462261.27,Self-Employed,1
CUST008080,31,1017935.15,Business Owner,3
CUST008081,49,1050435.13,Business Owner,1
CUST008082,55,530947.64,Self-Employed,0
CUST008083,35,890429.58,Salaried,0
CUST008084,51,621132.17,Salaried,1
CUST008085,62,538385.62,Self-Employed,5
CUST008086,61,514632.75,Salaried,1
CUST008087,63,741648.96,Salaried,2
CUST008088,36,854561.72,Salaried,0
CUST008089,30,374375.37,Self-Employed,1
CUST008090,52,583703.69,Salaried,3
CUST008091,22,251271.8,Salaried,0
CUST008092,44,474508.86,Salaried,1
CUST008093,43,893864.75,Self-Employed,2
CUST008094,22,555416.12,Salaried,0
CUST008095,58,634047.75,Salaried,1
CUST008096,51,490706.17,Salaried,2
CUST008097,60,667172.79,Salaried,0
CUST008098,46,465093.28,Self-Employed,1
CUST008099,49,582186.25,Self-Employed,0
CUST008100,23,615695.0,Salaried,1
CUST008101,34,816501.58,Salaried,0
CUST008102,45,967400.98,Business Owner,0
CUST008103,21,474853.87,Salaried,2
CUST008104,23,504567.69,Salaried,0
CUST008105,46,319712.06,Salaried,2
CUST008106,38,618810.5,Salaried,1
CUST008107,29,590465.16,Salaried,1
CUST008108,58,802663.38,Self-Employed,1
CUST008109,43,424074.56,Salaried,1
CUST008110,41,495357.5,Salaried,1
CUST008111,21,496929.53,Salaried,3
CUST008112,41,561962.74,Salaried,1
CUST008113,47,410857.03,Salaried,0
CUST008114,62,558222.26,Salaried,0
CUST008115,26,602805.8,Salaried,3
CUST008116,64,509756.25,Self-Employed,2
CUST008117,56,754673.89,Self-Employed,1
CUST008118,48,595542.71,Salaried,2
CUST008119,37,591966.59,Salaried,2
CUST008120,60,729027.76,Self-Employed,2
CUST008121,23,599662.48,Salaried,0
CUST008122,32,417628.43,Salaried,1
CUST008123,59,284499.69,Self-Employed,2
CUST008124,32,472811.83,Business Owner,2
CUST008125,22,417190.14,Salaried,3
CUST008126,42,899741.75,Salaried,0
CUST008127,43,471128.34,Business Owner,1
CUST008128,50,593749.75,Salaried,0
CUST008129,25,921986.76,Business Owner,1
CUST008130,29,573475.67,Salaried,0
CUST008131,41,483037.97,Salaried,2
CUST008132,31,668280.33,Salaried,1
CUST008133,25,100000.0,Unemployed,2
CUST008134,55,473678.7,Business Owner,1
CUST008135,47,768275.88,Salaried,0
CUST008136,22,280510.08,Self-Employed,4
CUST008137,44,759508.93,Self-Employed,2
CUST008138,51,776587.19,Self-Employed,4
CUST008139,53,1461103.74,Business Owner,1
CUST008140,59,726582.47,Salaried,3
CUST008141,50,393099.59,Salaried,2
CUST008142,57,100000.0,Unemployed,0
CUST008143,48,452132.82,Business Owner,3
CUST008144,51,457143.41,Salaried,2
CUST008145,31,404984.07,Salaried,0
CUST008146,43,115805.66,Unemployed,2
CUST008147,22,715434.51,Salaried,2
CUST008148,60,630188.63,Self-Employed,2
CUST008149,61,644354.98,Salaried,2
CUST008150,47,814084.74,Business Owner,3
CUST008151,55,589757.63,Salaried,0
