customer_id,loan_amount,tenure_months,interest_rate,loan_type,application_date,default_flag
CUST007518,377683.27,24,11.94,Business,2024-08-07,0
CUST007519,631733.01,24,9.16,Business,2025-01-21,1
CUST007520,281058.57,48,11.48,Business,2024-07-26,0
CUST007521,844979.03,48,11.3,Personal,2024-11-14,0
CUST007522,204561.15,60,12.13,Auto,2024-03-17,0
CUST007523,466385.15,48,6.73,Business,2023-06-21,0
CUST007524,159901.27,84,12.57,Auto,2024-02-14,0
CUST007525,569781.91,48,6.0,Home,2025-07-17,0
CUST007526,40963.54,36,6.73,Education,2023-07-26,0
CUST007527,429931.93,120,14.05,Education,2024-07-09,0
CUST007528,509716.92,12,11.5,Auto,2024-11-10,0
CUST007529,484954.59,84,15.94,Business,2023-04-09,0
CUST007530,440317.78,48,13.63,Auto,2023-11-30,0
CUST007531,187086.8,48,7.26,Personal,2023-08-30,0
CUST007532,226734.07,60,13.79,Auto,2025-10-26,0
CUST007533,158517.12,120,9.91,Home,2024-01-09,0
CUST007534,422707.54,60,12.01,Business,2024-03-27,0
CUST007535,517445.41,120,13.34,Home,2024-10-24,0
CUST007536,342872.83,48,9.6,Home,2025-07-14,0
CUST007537,491725.52,24,6.0,Auto,2023-03-16,0
CUST007538,149920.09,36,13.49,Business,2024-10-08,0
CUST007539,1052797.68,12,11.19,Education,2024-02-13,0
CUST007540,788844.18,36,9.32,Home,2025-10-11,0
CUST007541,156176.04,12,16.87,Auto,2025-06-01,0
CUST007542,642393.23,12,13.12,Home,2023-03-26,0
CUST007543,164279.26,48,15.61,Business,2025-12-15,0
CUST007544,453008.01,24,14.11,Business,2023-02-06,0
CUST007545,245499.21,12,10.19,Personal,2025-07-14,0
CUST007546,1473385.33,84,8.45,Personal,2024-01-09,0
CUST007547,506603.09,120,6.96,Education,2023-12-16,0
CUST007548,245277.34,60,12.3,Auto,2025-02-01,0
CUST007549,1053962.61,48,13.15,Personal,2025-09-16,0
CUST007550,292012.42,120,9.55,Personal,2023-02-07,0
CUST007551,502343.39,24,12.49,Business,2025-05-13,0
CUST007552,99444.9,60,7.04,Education,2025-06-09,0
CUST007553,703415.35,24,12.28,Business,2023-12-19,1
CUST007554,716091.49,24,6.79,Personal,2025-10-26,0
CUST007555,319837.06,24,12.23,Business,2025-07-24,0
CUST007556,634692.87,60,12.96,Auto,2023-06-14,0
CUST007557,872086.39,12,8.53,Education,2023-03-01,0
CUST007558,473336.4,120,11.61,Business,2023-04-19,0
CUST007559,679996.82,60,9.23,Home,2025-08-02,1
CUST007560,551748.98,60,8.95,Home,2025-07-17,0
CUST007561,533895.97,84,13.7,Business,2025-03-17,0
CUST007562,633571.92,60,14.47,Home,2025-08-02,0
CUST007563,443395.82,60,10.09,Home,2025-05-11,0
CUST007564,442869.56,36,7.02,Personal,2024-10-25,0
CUST007565,495058.12,24,15.07,Auto,2025-09-25,0
CUST007566,473864.25,24,11.16,Education,2025-05-28,0
CUST007567,667468.76,60,9.13,Education,2024-10-18,0
CUST007568,385506.84,84,13.38,Home,2025-04-15,0
CUST007569,789574.14,84,13.77,Education,2023-01-10,0
CUST007570,202033.0,60,9.49,Business,2024-12-05,0
CUST007571,1427042.31,84,9.32,Home,2024-04-07,0
CUST007572,79849.52,60,10.97,Personal,2023-06-22,0
CUST007573,238822.52,120,15.77,Home,2024-02-01,0
CUST007574,908336.21,84,10.39,Education,2023-12-18,0
CUST007575,471489.98,48,14.29,Personal,2025-06-08,0
CUST007576,83487.56,60,15.02,Education,2025-05-06,0
CUST007577,493055.78,120,12.77,Auto,2024-01-12,0
CUST007578,437220.79,60,15.14,Education,2023-06-01,0
CUST007579,152279.54,48,10.05,Auto,2025-11-28,0
CUST007580,479073.64,60,8.23,Personal,2025-03-26,1
CUST007581,647754.15,60,11.61,Home,2025-09-10,0
CUST007582,312711.91,12,8.81,Personal,2024-05-25,0
CUST007583,664283.56,60,9.68,Education,2025-02-20,1
CUST007584,244427.23,12,8.1,Auto,2025-07-24,0
CUST007585,182578.75,12,7.88,Education,2023-01-09,0
CUST007586,269847.28,48,11.69,Auto,2024-11-27,0
CUST007587,757137.76,24,6.45,Home,2023-07-07,0
CUST007588,790721.89,120,13.42,Business,2024-06-05,0
CUST007589,245355.67,60,11.79,Home,2025-07-28,0
CUST007590,642055.58,36,10.17,Auto,2024-05-08,0
CUST007591,292390.15,60,9.13,Personal,2023-06-28,1
CUST007592,286607.25,24,8.29,Business,2024-11-08,0
CUST007593,265856.11,36,8.77,Personal,2023-05-07,0
CUST007594,219847.01,12,6.9,Business,2025-09-29,0
CUST007595,371715.01,84,19.64,Auto,2025-09-04,0
CUST007596,540215.74,84,11.71,Education,2023-04-15,0
CUST007597,465990.31,120,10.13,Auto,2024-12-19,0
CUST007598,985324.15,84,15.02,Education,2025-05-11,0
CUST007599,695259.26,120,11.03,Business,2025-05-06,0
CUST007600,322347.13,48,7.25,Education,2025-02-20,0
CUST007601,483652.23,24,6.83,Home,2023-09-25,1
CUST007602,893803.25,12,6.32,Auto,2024-04-23,0
CUST007603,1665678.71,120,9.42,Education,2025-10-08,0
CUST007604,104542.72,12,16.28,Personal,2023-01-31,0
CUST007605,145485.82,120,7.24,Business,2025-07-31,1
CUST007606,264438.63,48,10.03,Auto,2024-07-08,0
CUST007607,889223.4,60,9.26,Business,2024-02-17,0
CUST007608,194445.62,84,13.34,Education,2024-05-17,0
CUST007609,386781.16,12,16.17,Auto,2023-01-12,0
CUST007610,385723.85,12,6.42,Education,2025-01-23,0
CUST007611,1532545.53,48,9.7,Auto,2023-11-28,1
CUST007612,700151.08,60,12.43,Business,2025-10-02,0
CUST007613,841190.39,24,13.04,Home,2025-09-01,0
CUST007614,1125371.18,60,6.0,Auto,2024-05-22,0
CUST007615,225810.18,24,7.91,Education,2024-04-08,0
CUST007616,6256.89,36,13.6,Auto,2023-09-28,0
CUST007617,289692.79,12,8.09,Home,2025-07-02,0
CUST007618,1032693.12,84,16.82,Auto,2025-05-01,0
CUST007619,230568.29,36,17.05,Business,2023-04-25,0
CUST007620,365926.33,36,14.5,Auto,2024-04-29,0
CUST007621,309142.9,12,6.99,Business,2024-08-27,0
CUST007622,761474.37,60,9.21,Home,2023-03-30,0
CUST007623,712652.79,60,12.8,Education,2023-05-02,0
CUST007624,474705.29,60,6.76,Auto,2025-01-25,0
CUST007625,547806.38,60,6.12,Personal,2024-07-15,0
CUST007626,695119.9,120,13.68,Auto,2024-06-02,0
CUST007627,346136.77,36,11.27,Home,2024-12-20,0
CUST007628,1258727.55,84,17.17,Personal,2024-07-23,0
CUST007629,1244813.49,84,13.14,Business,2025-01-08,0
CUST007630,410451.71,60,12.79,Auto,2024-03-02,0
CUST007631,184386.97,12,8.74,Business,2024-12-07,0
CUST007632,286210.15,60,7.47,Home,2025-11-23,0
CUST007633,781389.11,120,13.0,Auto,2023-09-30,0
CUST007634,469583.59,60,12.22,Education,2025-10-20,1
CUST007635,78001.74,36,6.0,Personal,2025-03-30,0
CUST007636,759254.08,48,10.54,Education,2023-04-15,0
CUST007637,638036.63,36,10.86,Education,2024-12-27,1
CUST007638,1608249.06,36,9.77,Auto,2025-03-25,1
CUST007639,198226.74,48,7.34,Home,2024-12-09,0
CUST007640,1143579.31,60,14.62,Personal,2023-10-22,0
CUST007641,263048.01,24,19.68,Business,2023-10-21,0
CUST007642,41509.45,24,9.99,Education,2025-05-29,0
CUST007643,654802.35,48,8.92,Auto,2024-07-13,0
CUST007644,1120234.48,12,9.39,Personal,2024-01-27,0
CUST007645,629279.59,48,9.51,Business,2023-08-07,0
CUST007646,199204.78,12,7.91,Personal,2025-03-16,0
CUST007647,327029.88,84,11.69,Auto,2024-01-22,0
CUST007648,492730.94,48,13.2,Business,2025-03-09,0
CUST007649,815113.3,12,9.82,Auto,2023-09-24,0
CUST007650,494568.54,36,9.23,Auto,2024-05-01,0
CUST007651,635868.27,84,13.2,Business,2025-05-01,0
CUST007652,1173400.59,60,12.25,Education,2024-10-24,0
CUST007653,69526.72,12,12.58,Auto,2023-11-05,0
CUST007654,285671.22,12,7.7,Business,2024-09-23,0
CUST007655,225400.08,12,16.52,Personal,2023-01-02,0
CUST007656,413643.91,60,15.3,Home,2025-06-12,0
CUST007657,687479.01,60,10.48,Auto,2023-04-04,1
CUST007658,174365.13,120,10.74,Personal,2024-01-11,0
CUST007659,181265.06,48,13.84,Auto,2023-01-28,0
CUST007660,1852367.0,48,8.15,Auto,2023-10-05,0
CUST007661,578352.37,60,11.52,Education,2023-12-27,1
CUST007662,785451.31,84,10.82,Business,2023-09-18,0
CUST007663,221094.44,120,10.49,Home,2023-03-10,0
CUST007664,830503.05,24,10.25,Education,2025-08-25,0
CUST007665,754829.76,24,8.64,Personal,2024-03-18,0
CUST007666,76963.73,12,7.55,Business,2023-12-19,0
CUST007667,805302.34,36,13.81,Auto,2023-05-22,0
CUST007668,1657223.69,48,9.89,Personal,2023-08-18,1
CUST007669,228482.96,48,12.0,Business,2024-09-06,0
CUST007670,764061.83,84,11.91,Home,2024-05-09,0
CUST007671,753548.46,12,13.44,Personal,2023-02-10,0
CUST007672,352741.55,84,7.99,Education,2025-02-06,0
CUST007673,250807.87,120,8.76,Home,2023-06-18,0
CUST007674,229669.35,48,6.0,Personal,2025-05-02,0
CUST007675,295372.28,36,10.07,Home,2024-11-19,0
CUST007676,1462900.83,48,14.01,Personal,2023-02-08,0
CUST007677,777024.01,48,11.75,Business,2023-11-20,0
CUST007678,805003.29,24,11.78,Education,2023-02-27,0
CUST007679,168973.32,12,9.65,Home,2023-06-29,0
CUST007680,760891.36,84,13.53,Auto,2023-06-18,0
CUST007681,425393.69,60,13.05,Business,2025-05-21,0
CUST007682,170723.63,84,13.94,Auto,2023-11-10,0
CUST007683,807501.35,60,13.32,Education,2024-10-13,1
CUST007684,232771.93,12,9.14,Auto,2023-05-01,0
CUST007685,195023.57,60,15.68,Personal,2023-03-20,0
CUST007686,295056.03,24,8.41,Personal,2024-12-26,0
CUST007687,1209897.7,24,11.25,Home,2025-01-12,0
CUST007688,110730.83,36,13.49,Business,2025-12-09,0
CUST007689,679927.25,84,9.1,Personal,2023-07-17,1
CUST007690,209883.57,48,8.59,Home,2025-07-01,0
CUST007691,341911.38,36,10.26,Education,2025-06-24,0
CUST007692,947483.72,24,11.44,Personal,2024-11-28,0
CUST007693,273230.14,120,11.67,Auto,2024-04-12,0
CUST007694,477349.5,84,11.44,Auto,2024-07-22,0
CUST007695,1736912.83,36,10.63,Auto,2025-11-26,0
CUST007696,337246.49,120,9.24,Auto,2023-08-05,0
CUST007697,550358.55,120,9.09,Auto,2023-04-26,1
CUST007698,524899.7,36,12.79,Education,2023-10-10,0
CUST007699,354286.88,60,13.76,Auto,2023-05-17,0
CUST007700,364012.44,84,11.55,Personal,2025-02-28,0
CUST007701,68325.24,120,11.82,Business,2023-12-30,0
CUST007702,132899.93,48,14.66,Education,2024-08-04,0
CUST007703,465021.64,12,6.07,Home,2024-04-21,0
CUST007704,701462.7,24,11.88,Home,2023-06-03,1
CUST007705,258242.86,60,8.61,Business,2024-12-31,0
CUST007706,70461.75,120,11.89,Personal,2023-09-20,0
CUST007707,187673.84,84,12.44,Business,2023-04-23,0
CUST007708,501394.95,48,11.46,Personal,2024-12-24,0
CUST007709,1733645.31,48,10.72,Home,2024-01-30,0
CUST007710,714007.15,12,10.07,Auto,2024-02-12,0
CUST007711,906222.81,12,7.86,Education,2025-06-27,0
CUST007712,488635.5,60,9.42,Personal,2023-05-31,0
CUST007713,588431.48,12,7.61,Personal,2023-09-24,0
CUST007714,1027874.73,12,10.28,Home,2025-10-08,0
CUST007715,347093.38,24,10.02,Business,2025-11-28,0
CUST007716,368379.68,24,10.9,Home,2025-09-06,0
CUST007717,263060.7,12,10.01,Home,2023-02-14,1
CUST007718,111990.45,48,12.34,Personal,2023-09-02,0
CUST007719,410112.41,60,7.36,Home,2023-03-11,0
CUST007720,1910069.54,36,11.8,Home,2025-04-28,0
CUST007721,404772.08,84,14.4,Personal,2025-10-02,0
CUST007722,121870.23,24,11.54,Home,2023-01-23,0
CUST007723,372073.55,36,7.68,Personal,2025-11-11,0
CUST007724,807322.65,120,10.02,Home,2024-08-21,0
CUST007725,521167.97,120,11.11,Personal,2025-10-09,0
CUST007726,700810.87,24,11.74,Business,2024-05-11,1
CUST007727,230452.38,24,6.83,Business,2023-11-01,1
CUST007728,1797171.74,36,8.38,Home,2024-04-04,0
CUST007729,247869.49,48,8.49,Auto,2025-03-22,0
CUST007730,372320.49,60,10.74,Personal,2024-09-30,0
CUST007731,205258.36,48,9.03,Business,2023-03-09,0
CUST007732,519635.12,24,10.66,Personal,2025-07-07,0
CUST007733,834579.67,84,9.74,Personal,2024-07-19,0
CUST007734,630417.59,60,9.93,Business,2024-04-10,0
CUST007735,378767.86,36,9.58,Home,2024-11-04,1
CUST007736,839461.14,36,10.26,Personal,2024-01-27,0
CUST007737,271032.61,84,13.55,Home,2023-01-03,0
CUST007738,82171.56,36,14.32,Home,2025-08-06,0
CUST007739,893152.28,24,10.15,Personal,2024-05-02,0
CUST007740,673373.88,12,11.67,Personal,2025-04-05,0
CUST007741,93469.46,120,10.17,Education,2023-10-23,0
CUST007742,290279.16,48,7.4,Education,2025-04-06,0
CUST007743,634307.7,36,9.99,Education,2024-04-26,0
CUST007744,562457.49,120,12.68,Personal,2024-11-28,0
CUST007745,690064.79,120,10.57,Auto,2024-12-11,0
CUST007746,1473580.49,48,11.07,Auto,2023-08-30,0
CUST007747,254082.98,12,12.33,Personal,2024-04-26,0
CUST007748,310767.7,84,9.69,Auto,2023-06-15,0
CUST007749,677644.09,84,13.86,Business,2024-01-10,1
CUST007750,253468.11,84,7.37,Personal,2024-10-01,0
CUST007751,583073.05,36,10.18,Home,2025-09-24,0
CUST007752,1094217.97,12,10.66,Education,2024-06-02,0
CUST007753,347354.56,24,15.4,Education,2024-03-29,0
CUST007754,2287804.66,60,10.79,Auto,2024-01-05,0
CUST007755,1027875.81,60,13.38,Education,2024-07-10,0
CUST007756,413257.46,36,11.39,Home,2025-11-01,0
CUST007757,151269.38,120,11.29,Personal,2024-01-03,0
CUST007758,466094.54,12,10.9,Business,2024-02-15,0
CUST007759,811632.44,120,7.78,Auto,2023-11-14,0
CUST007760,1097517.55,60,8.9,Auto,2025-07-03,0
CUST007761,237447.18,36,13.32,Business,2025-05-07,0
CUST007762,240377.38,36,11.29,Personal,2024-08-16,0
CUST007763,528022.12,60,9.94,Personal,2024-02-04,0
CUST007764,397133.42,84,13.75,Home,2023-07-13,0
CUST007765,669320.0,120,15.26,Auto,2024-11-16,0
CUST007766,457111.31,84,12.78,Home,2023-10-17,0
CUST007767,529090.92,60,12.91,Education,2025-09-13,0
CUST007768,208433.26,12,16.11,Business,2025-04-24,0
CUST007769,829517.34,12,11.26,Personal,2024-06-29,0
CUST007770,837675.16,24,13.41,Education,2023-08-28,0
CUST007771,573214.99,36,11.25,Home,2025-07-20,0
CUST007772,140187.17,84,11.07,Business,2025-10-21,0
CUST007773,446400.78,12,12.67,Business,2025-03-08,0
CUST007774,246434.87,12,13.54,Business,2023-07-19,0
CUST007775,1364150.46,60,8.78,Personal,2023-08-27,1
CUST007776,293432.85,48,10.98,Business,2023-06-14,0
CUST007777,457633.76,60,10.54,Auto,2023-06-11,0
CUST007778,426213.5,36,13.03,Education,2024-07-19,0
CUST007779,312447.79,60,10.2,Education,2025-04-03,0
CUST007780,974417.48,84,11.84,Personal,2025-10-05,0
CUST007781,446952.07,60,12.14,Business,2024-09-02,0
CUST007782,131188.69,120,10.2,Auto,2023-03-11,0
CUST007783,525628.78,48,12.27,Business,2023-01-10,0
CUST007784,423927.89,24,11.94,Business,2024-08-20,1
CUST007785,524059.01,60,6.0,Auto,2024-07-15,0
CUST007786,632866.86,120,13.61,Business,2025-11-28,0
CUST007787,833042.33,24,15.21,Home,2023-10-01,0
CUST007788,522989.87,84,12.9,Home,2023-08-15,0
CUST007789,216548.04,120,14.06,Home,2024-12-12,0
CUST007790,253337.24,48,11.3,Personal,2023-04-11,0
CUST007791,206809.55,84,15.55,Education,2023-06-12,0
CUST007792,100810.8,48,13.97,Personal,2023-03-13,0
CUST007793,26413.09,60,8.94,Personal,2023-10-17,0
CUST007794,293634.47,48,11.78,Education,2024-05-07,0
CUST007795,305304.76,84,8.56,Personal,2023-02-20,0
CUST007796,395313.82,48,12.35,Education,2023-01-14,1
CUST007797,808152.62,60,9.66,Auto,2025-08-17,0
CUST007798,416486.51,120,9.27,Auto,2025-03-01,0
CUST007799,144884.75,84,9.5,Home,2023-03-13,0
CUST007800,447884.47,36,15.74,Home,2025-08-04,0
CUST007801,302017.75,24,15.0,Home,2025-02-04,0
CUST007802,287762.57,48,6.0,Business,2025-05-14,0
CUST007803,988793.68,48,9.49,Business,2025-09-08,0
CUST007804,554620.48,84,13.76,Business,2024-05-08,0
CUST007805,744158.64,84,9.95,Business,2025-07-15,0
CUST007806,411466.39,24,6.0,Home,2023-11-21,0
CUST007807,56975.35,48,12.34,Personal,2023-01-13,0
CUST007808,197090.61,48,8.67,Education,2023-02-10,1
CUST007809,378363.05,84,11.52,Education,2023-09-01,0
CUST007810,566004.05,24,14.1,Education,2024-01-22,0
CUST007811,558748.84,12,14.92,Education,2024-08-11,0
CUST007812,11684.43,12,16.24,Home,2023-11-07,0
CUST007813,169165.65,120,14.37,Personal,2023-12-13,0
CUST007814,689873.58,48,8.63,Business,2024-02-28,0
CUST007815,105142.0,48,9.71,Home,2024-01-04,0
CUST007816,1579248.89,120,12.18,Business,2023-07-14,0
CUST007817,105631.53,84,7.94,Education,2025-01-08,0
CUST007818,700950.75,120,12.83,Auto,2023-07-03,0
CUST007819,101411.9,12,9.36,Personal,2024-07-21,0
CUST007820,273167.74,48,10.7,Auto,2025-03-05,1
CUST007821,321931.79,84,10.17,Personal,2023-10-22,1
CUST007822,1118776.75,84,9.19,Personal,2024-01-30,1
CUST007823,1097530.56,12,9.87,Education,2024-06-17,0
CUST007824,240279.34,24,13.03,Business,2024-02-24,0
CUST007825,546551.33,48,14.65,Auto,2024-03-01,0
CUST007826,635380.75,48,10.99,Home,2024-04-20,0
CUST007827,272650.49,120,12.0,Education,2025-10-07,0
CUST007828,442969.43,120,8.57,Auto,2023-11-13,1
CUST007829,948102.52,84,13.19,Education,2023-04-17,0
CUST007830,918276.14,36,14.57,Home,2023-05-05,0
CUST007831,263861.27,24,12.69,Education,2023-01-04,0
CUST007832,129740.08,48,12.18,Home,2025-08-28,0
CUST007833,194918.2,12,9.85,Business,2025-11-20,1
CUST007834,617025.01,48,8.56,Home,2025-11-03,0
CUST007835,394352.47,84,11.03,Education,2023-02-03,0
CUST007836,531099.81,84,9.17,Education,2024-02-17,0
CUST007837,405684.5,12,11.77,Home,2024-07-07,0
CUST007838,548902.58,24,6.42,Personal,2024-07-30,0
CUST007839,728131.18,48,13.08,Personal,2025-10-23,0
CUST007840,452506.37,36,9.61,Auto,2025-07-16,0
CUST007841,1132557.53,60,6.0,Personal,2024-08-25,0
CUST007842,760529.42,24,6.85,Home,2024-12-01,1
CUST007843,465219.26,12,13.18,Business,2024-11-13,0
CUST007844,96185.39,48,13.85,Home,2025-05-28,0
CUST007845,173556.15,24,6.68,Personal,2025-06-25,0
CUST007846,504005.66,120,17.18,Home,2024-01-18,0
CUST007847,433524.54,120,12.82,Auto,2025-03-08,0
CUST007848,143833.0,120,14.93,Business,2024-07-14,0
CUST007849,870238.89,84,9.91,Home,2023-08-28,0
CUST007850,691874.18,84,6.94,Business,2025-02-19,0
CUST007851,149289.91,24,8.73,Business,2023-02-14,0
CUST007852,185889.55,24,13.13,Education,2025-11-27,0
CUST007853,199923.45,84,12.69,Personal,2025-12-02,1
CUST007854,349809.11,120,9.83,Auto,2025-10-13,1
CUST007855,1089749.81,12,14.33,Home,2025-07-04,1
CUST007856,464953.52,12,9.49,Personal,2024-09-29,0
CUST007857,76188.67,84,6.0,Personal,2025-12-19,0
CUST007858,792097.76,24,17.34,Business,2023-04-11,0
CUST007859,485122.08,48,16.75,Personal,2023-08-14,0
CUST007860,546320.41,120,8.51,Auto,2023-11-21,0
CUST007861,205821.41,120,13.56,Education,2023-05-09,0
CUST007862,796388.88,36,7.51,Auto,2025-09-21,1
CUST007863,234498.85,36,11.34,Business,2025-05-21,0
CUST007864,419205.14,48,6.8,Business,2025-02-01,0
CUST007865,1166836.96,12,13.9,Auto,2025-02-17,1
CUST007866,51999.5,36,7.31,Auto,2023-07-13,0
CUST007867,324349.59,48,13.34,Education,2025-09-26,0
CUST007868,493881.01,60,10.9,Auto,2025-08-28,0
CUST007869,977688.43,12,8.63,Business,2024-07-07,0
CUST007870,853682.5,84,9.57,Education,2025-09-22,0
CUST007871,325816.96,120,11.66,Home,2024-10-19,0
CUST007872,1234090.44,84,12.07,Business,2025-07-16,1
CUST007873,165118.0,24,7.48,Personal,2025-09-21,0
CUST007874,352120.18,24,15.21,Home,2024-12-25,0
CUST007875,920649.51,84,6.0,Home,2023-02-21,0
CUST007876,885993.0,60,16.32,Education,2023-08-27,0
CUST007877,20738.46,12,10.37,Education,2024-01-29,0
CUST007878,193847.55,120,12.76,Personal,2024-10-20,0
CUST007879,296400.11,12,11.09,Education,2023-06-16,0
CUST007880,8726.32,48,7.65,Personal,2023-06-18,0
CUST007881,980579.31,84,9.25,Education,2023-03-30,0
CUST007882,1132205.53,48,9.91,Personal,2023-10-16,0
CUST007883,449782.39,48,12.38,Business,2025-02-24,0
CUST007884,938479.63,48,15.4,Auto,2025-01-06,0
CUST007885,590373.22,36,13.39,Personal,2024-04-25,0
CUST007886,154087.2,24,10.47,Personal,2023-09-11,0
CUST007887,529762.04,36,12.29,Auto,2023-11-05,0
CUST007888,507086.02,84,11.49,Education,2025-07-24,0
CUST007889,647213.02,60,8.5,Home,2025-01-17,1
CUST007890,359917.97,60,8.78,Personal,2025-11-16,0
CUST007891,208338.88,60,13.32,Home,2025-07-11,0
CUST007892,214968.58,84,7.68,Education,2025-04-24,0
CUST007893,276094.22,60,10.76,Business,2025-06-08,0
CUST007894,372609.63,84,8.38,Education,2025-07-13,0
CUST007895,343123.27,84,12.14,Education,2023-02-01,0
CUST007896,1284074.34,84,10.35,Education,2023-12-16,0
CUST007897,71685.31,48,9.75,Personal,2024-10-15,0
CUST007898,725602.0,12,12.32,Business,2025-06-22,0
CUST007899,615102.08,60,14.02,Personal,2024-12-26,0
CUST007900,258190.56,120,12.85,Business,2024-08-28,0
CUST007901,1046984.83,36,11.1,Business,2024-10-01,0
CUST007902,117284.83,12,14.73,Home,2023-04-15,0
CUST007903,381084.31,120,14.46,Business,2023-12-25,0
CUST007904,54796.86,12,15.02,Education,2024-04-04,0
CUST007905,209614.89,84,13.54,Education,2025-03-07,1
CUST007906,141296.98,84,13.19,Personal,2023-03-24,0
CUST007907,629955.07,84,9.32,Home,2023-10-20,0
CUST007908,677886.11,12,14.32,Personal,2025-09-08,0
CUST007909,613331.26,48,12.08,Education,2024-09-11,0
CUST007910,648436.67,48,8.95,Personal,2025-08-27,0
CUST007911,250831.63,24,15.31,Auto,2024-05-26,0
CUST007912,821022.6,36,6.0,Education,2025-10-11,0
CUST007913,421330.75,84,14.52,Auto,2025-01-03,0
CUST007914,448642.04,120,15.18,Home,2025-11-24,0
CUST007915,167129.51,12,6.23,Auto,2025-07-27,0
CUST007916,75890.92,12,12.03,Personal,2023-11-29,0
CUST007917,348564.54,84,9.91,Auto,2024-11-15,1
CUST007918,669909.84,24,10.14,Auto,2023-04-04,1
CUST007919,2566787.06,48,10.17,Business,2024-01-19,0
CUST007920,579546.99,36,6.0,Auto,2025-10-16,1
CUST007921,346782.98,120,9.67,Education,2025-11-08,0
CUST007922,68923.28,24,13.92,Personal,2023-05-06,0
CUST007923,138988.47,120,7.58,Personal,2025-06-29,0
CUST007924,1512448.97,36,11.77,Business,2024-08-26,0
CUST007925,557279.11,12,14.38,Education,2024-02-19,0
CUST007926,617666.57,36,14.19,Home,2024-11-27,0
CUST007927,308759.96,48,13.15,Personal,2023-09-30,0
CUST007928,508425.62,84,15.35,Personal,2024-04-08,0
CUST007929,1030101.06,48,6.0,Home,2025-04-06,1
CUST007930,121751.65,84,9.85,Education,2024-06-02,0
CUST007931,194333.75,84,11.71,Education,2024-03-08,0
CUST007932,1418744.68,12,9.17,Auto,2024-10-24,1
CUST007933,769798.85,24,7.35,Business,2025-05-13,0
CUST007934,318944.96,120,9.57,Personal,2023-02-16,0
CUST007935,312814.85,60,14.65,Business,2024-07-10,0
CUST007936,549203.28,12,8.48,Home,2025-06-23,0
CUST007937,288649.4,36,13.75,Business,2023-12-04,0
CUST007938,316241.34,12,13.37,Business,2024-11-22,0
CUST007939,218981.77,24,8.49,Education,2023-10-02,0
CUST007940,64411.41,12,13.16,Education,2024-03-22,0
CUST007941,505114.32,24,13.0,Business,2024-10-23,0
CUST007942,247751.64,24,12.11,Personal,2025-09-19,0
CUST007943,741072.91,12,9.59,Home,2024-07-23,1
CUST007944,804523.24,24,8.92,Education,2024-05-15,0
CUST007945,1051224.57,24,11.13,Education,2025-12-24,0
CUST007946,394842.5,84,14.77,Business,2023-01-27,0
CUST007947,282624.11,84,9.88,Home,2024-08-21,0
CUST007948,409610.5,48,12.09,Personal,2023-09-06,0
CUST007949,319084.65,48,17.05,Personal,2023-10-21,0
CUST007950,328291.35,48,10.89,Education,2024-03-30,0
CUST007951,719479.67,84,14.62,Auto,2025-12-27,0
CUST007952,858292.78,120,11.96,Personal,2025-03-26,0
CUST007953,350732.78,24,14.49,Personal,2023-11-27,0
CUST007954,78423.97,12,10.44,Personal,2025-11-05,0
CUST007955,506374.9,120,11.25,Home,2024-11-18,0
CUST007956,150463.48,24,11.57,Home,2024-03-07,0
CUST007957,252799.03,24,12.99,Education,2025-11-25,0
CUST007958,133892.56,60,8.46,Personal,2025-01-03,0
CUST007959,347841.8,84,8.42,Personal,2024-04-14,0
CUST007960,126315.77,120,13.46,Education,2025-03-30,0
CUST007961,395257.69,60,6.0,Auto,2023-09-08,0
CUST007962,338598.9,120,12.94,Business,2024-06-30,0
CUST007963,144150.6,84,14.69,Home,2024-09-08,0
CUST007964,244233.35,84,12.25,Education,2025-08-23,0
CUST007965,380449.23,24,11.92,Education,2025-12-13,0
CUST007966,123051.63,60,10.89,Education,2023-12-12,0
CUST007967,342566.39,24,14.58,Personal,2025-05-04,1
CUST007968,592497.38,60,10.53,Auto,2025-06-18,0
CUST007969,795099.57,84,9.82,Home,2025-12-23,0
CUST007970,260670.88,60,10.01,Home,2024-03-09,0
CUST007971,1249722.7,84,13.07,Auto,2023-12-09,0
CUST007972,581070.77,12,10.4,Auto,2024-07-28,0
CUST007973,387158.23,48,10.97,Home,2023-11-12,0
CUST007974,244242.26,36,8.59,Auto,2025-08-07,0
CUST007975,408302.8,36,6.0,Personal,2024-01-31,1
CUST007976,319531.86,36,8.16,Personal,2023-12-12,0
CUST007977,665730.55,60,15.61,Home,2023-01-31,0
CUST007978,432338.06,60,15.75,Business,2025-01-01,0
CUST007979,251564.68,36,10.6,Auto,2025-06-25,0
CUST007980,198896.63,12,9.6,Home,2024-09-07,0
CUST007981,591968.39,48,17.62,Auto,2023-01-09,0
CUST007982,430497.37,60,10.57,Auto,2024-03-18,0
CUST007983,457502.34,48,12.48,Auto,2024-04-21,0
CUST007984,290608.6,12,8.45,Education,2023-01-21,0
CUST007985,384395.43,84,10.08,Home,2025-02-10,0
CUST007986,1089913.63,24,7.79,Personal,2023-05-02,1
CUST007987,637401.27,48,9.81,Business,2024-08-15,1
CUST007988,395260.77,84,6.0,Personal,2023-01-24,0
CUST007989,271943.6,60,8.65,Education,2024-01-24,0
CUST007990,158185.91,84,13.95,Home,2025-12-03,0
