customer_id,credit_score,credit_utilization,debt_ratio,open_credit_lines,past_due_30_59,past_due_60_89,past_due_90plus,real_estate_loans
CUST008800,574,0.2112,0.3713,3,0,0,0,0
CUST008801,664,0.2754,0.2053,4,1,0,0,0
CUST008802,621,0.034,0.3192,4,0,0,0,0
CUST008803,635,0.6476,0.2075,3,0,0,0,0
CUST008804,477,0.1962,0.1607,0,0,0,0,1
CUST008805,685,0.3413,0.1786,4,1,0,0,1
CUST008806,528,0.2165,0.182,6,0,0,1,1
CUST008807,531,0.1713,0.1353,4,0,0,0,0
CUST008808,686,0.5479,0.3874,4,0,0,0,1
CUST008809,501,0.3915,0.0481,1,0,1,0,0
CUST008810,720,0.1044,0.5603,5,1,0,0,1
CUST008811,580,0.4941,0.2456,4,0,0,0,0
CUST008812,701,0.1295,0.2621,5,0,1,0,1
CUST008813,529,0.2345,0.1602,4,0,1,0,0
CUST008814,603,0.4475,0.4821,3,1,0,0,0
CUST008815,718,0.1132,0.3743,8,0,0,0,0
CUST008816,628,0.2932,0.3544,5,0,0,0,0
CUST008817,566,0.1167,0.0581,5,1,0,0,0
CUST008818,691,0.4553,0.1067,1,1,0,0,0
CUST008819,421,0.2604,0.6583,2,1,1,0,0
CUST008820,752,0.2873,0.1064,2,1,0,0,1
CUST008821,549,0.2955,0.3646,4,1,0,0,1
CUST008822,785,0.2861,0.1586,4,0,0,1,2
CUST008823,715,0.4606,0.6158,5,1,0,0,0
CUST008824,623,0.4282,0.0802,4,0,0,0,3
CUST008825,689,0.2263,0.187,4,0,0,0,0
CUST008826,486,0.2679,0.5009,8,0,0,0,1
CUST008827,579,0.1601,0.042,2,0,0,0,0
CUST008828,605,0.2653,0.3864,3,0,0,0,0
CUST008829,682,0.3409,0.3898,3,0,0,0,0
CUST008830,647,0.3268,0.3542,2,0,0,1,1
CUST008831,623,0.0069,0.227,6,0,0,0,0
CUST008832,608,0.1318,0.4277,8,2,0,0,0
CUST008833,633,0.2513,0.3539,8,0,0,0,0
CUST008834,647,0.3451,0.1072,8,2,0,0,0
CUST008835,714,0.2865,0.3267,4,0,0,0,1
CUST008836,684,0.261,0.1862,4,1,0,0,0
CUST008837,690,0.3399,0.1824,4,0,0,0,0
CUST008838,788,0.2354,0.3424,4,0,1,0,1
CUST008839,694,0.2455,0.2189,1,0,0,0,0
CUST008840,660,0.0226,0.343,4,0,0,0,0
CUST008841,716,0.3672,0.2273,4,0,0,0,2
CUST008842,635,0.2622,0.3037,6,1,1,0,0
CUST008843,650,0.2717,0.2702,3,1,0,0,0
CUST008844,769,0.3813,0.2205,6,0,0,0,1
CUST008845,666,0.5263,0.3118,3,0,0,0,0
CUST008846,713,0.3201,0.3207,5,0,0,0,1
CUST008847,762,0.4077,0.1668,7,0,0,0,0
CUST008848,812,0.066,0.4579,3,0,0,0,0
CUST008849,490,0.6713,0.3785,2,0,0,0,0
CUST008850,500,0.2712,0.4491,4,0,0,0,0
CUST008851,549,0.3451,0.1397,1,0,0,0,0
CUST008852,494,0.5326,0.3525,5,0,0,0,0
CUST008853,900,0.387,0.1199,2,0,0,0,0
CUST008854,753,0.4384,0.6658,2,1,1,0,0
CUST008855,602,0.1597,0.5639,9,2,0,0,0
CUST008856,661,0.2852,0.3248,5,0,0,0,0
CUST008857,577,0.595,0.3268,3,0,0,0,0
CUST008858,540,0.0574,0.2206,4,0,0,0,2
CUST008859,450,0.1752,0.5951,4,0,0,0,0
CUST008860,489,0.1603,0.5799,3,0,0,0,1
CUST008861,720,0.5394,0.4441,1,0,0,0,0
CUST008862,599,0.1658,0.1814,2,0,0,0,1
CUST008863,566,0.2087,0.3332,8,2,0,0,0
CUST008864,816,0.389,0.3816,4,0,0,0,0
CUST008865,686,0.3735,0.2547,7,0,0,0,0
CUST008866,761,0.328,0.3285,6,0,0,0,1
CUST008867,588,0.267,0.3259,3,0,0,0,2
CUST008868,750,0.2519,0.4901,1,0,0,0,0
CUST008869,702,0.2754,0.5289,4,0,1,0,0
CUST008870,524,0.4238,0.3477,6,0,0,0,0
CUST008871,650,0.1853,0.325,3,0,0,0,1
CUST008872,474,0.2394,0.1633,6,0,0,0,1
CUST008873,627,0.2753,0.5445,5,1,0,1,0
CUST008874,580,0.291,0.2183,8,0,0,0,2
CUST008875,687,0.2642,0.1793,1,0,0,0,0
CUST008876,617,0.2412,0.4526,5,1,0,0,0
CUST008877,762,0.2209,0.0567,6,0,0,0,1
CUST008878,627,0.3891,0.5107,6,0,0,0,1
CUST008879,666,0.2318,0.2781,2,0,0,1,0
CUST008880,686,0.1435,0.2369,5,0,0,0,2
CUST008881,618,0.2251,0.4775,3,0,0,0,1
CUST008882,762,0.3692,0.4281,5,2,2,0,0
CUST008883,729,0.2019,0.5075,3,1,0,0,2
CUST008884,683,0.3967,0.4384,2,1,0,0,1
CUST008885,604,0.6614,0.1935,10,0,0,0,2
CUST008886,546,0.0431,0.5913,4,1,0,0,1
CUST008887,651,0.1672,0.0907,2,0,0,0,0
CUST008888,639,0.3097,0.536,2,1,0,0,0
CUST008889,573,0.3188,0.1554,4,0,0,0,0
CUST008890,623,0.0934,0.2744,4,0,0,0,0
CUST008891,541,0.2728,0.0881,5,1,0,0,1
CUST008892,795,0.074,0.2517,3,0,0,0,1
CUST008893,739,0.2695,0.4,5,0,0,0,1
CUST008894,535,0.1184,0.1658,6,1,0,1,0
CUST008895,673,0.2618,0.2689,4,0,0,0,0
CUST008896,470,0.151,0.3767,5,1,0,0,0
CUST008897,621,0.4735,0.4573,3,1,1,0,3
CUST008898,631,0.0775,0.1674,6,0,1,0,1
CUST008899,580,0.2664,0.2406,6,0,0,0,0
CUST008900,574,0.6408,0.3819,1,1,0,0,2
CUST008901,671,0.6226,0.3779,2,0,0,0,0
CUST008902,607,0.0796,0.3866,2,1,0,1,1
CUST008903,704,0.1884,0.1182,2,0,0,0,1
CUST008904,770,0.1952,0.5137,8,0,0,0,1
CUST008905,681,0.4934,0.1298,4,1,0,0,0
CUST008906,772,0.526,0.5518,3,0,0,0,1
CUST008907,582,0.0406,0.3064,5,0,0,0,0
CUST008908,650,0.5167,0.3454,6,0,0,0,0
CUST008909,749,0.2919,0.4369,5,1,0,0,1
CUST008910,631,0.0198,0.2995,6,0,0,0,0
CUST008911,676,0.0686,0.4308,5,0,0,0,0
CUST008912,558,0.5243,0.4595,5,2,0,0,1
CUST008913,801,0.5821,0.3858,4,0,0,0,0
CUST008914,582,0.3809,0.3411,3,1,0,0,0
CUST008915,667,0.1382,0.2599,4,1,0,1,0
CUST008916,587,0.3938,0.4782,3,0,0,0,0
CUST008917,539,0.4445,0.157,3,0,0,0,0
CUST008918,688,0.341,0.1354,4,0,0,0,0
CUST008919,806,0.1501,0.5143,1,1,1,0,0
CUST008920,581,0.2558,0.402,7,2,0,0,1
CUST008921,555,0.2802,0.1505,3,1,0,0,1
CUST008922,597,0.4984,0.559,7,0,0,0,0
CUST008923,617,0.3572,0.3543,5,1,0,0,0
CUST008924,686,0.5131,0.2551,7,0,0,0,1
CUST008925,477,0.3385,0.2664,2,0,0,0,0
CUST008926,751,0.5494,0.4474,3,0,0,0,0
CUST008927,774,0.0248,0.2551,3,0,0,0,0
CUST008928,684,0.1932,0.124,2,0,0,0,0
CUST008929,551,0.3682,0.3225,7,0,0,0,0
CUST008930,748,0.3199,0.1212,4,1,0,0,0
CUST008931,607,0.5007,0.2582,3,0,0,0,0
CUST008932,665,0.1155,0.1349,4,0,0,0,1
CUST008933,646,0.4551,0.4723,2,0,1,0,3
CUST008934,542,0.3802,0.1683,6,0,0,1,0
CUST008935,825,0.298,0.1106,8,0,0,1,0
CUST008936,531,0.1969,0.3943,1,1,1,0,0
CUST008937,651,0.1656,0.2377,2,0,0,0,0
CUST008938,663,0.1133,0.6631,0,0,0,0,0
CUST008939,655,0.5401,0.5087,2,0,0,1,1
CUST008940,672,0.5668,0.5532,5,0,0,0,2
CUST008941,651,0.3837,0.1619,2,0,0,0,2
CUST008942,685,0.1884,0.6967,6,0,0,0,1
CUST008943,560,0.0654,0.6672,3,1,0,0,0
CUST008944,544,0.6299,0.2584,4,1,0,0,0
CUST008945,750,0.1322,0.2711,4,0,0,0,0
CUST008946,693,0.1466,0.4593,4,0,0,0,0
CUST008947,636,0.3784,0.6372,6,0,0,0,1
CUST008948,768,0.5847,0.2697,4,1,1,0,1
CUST008949,697,0.1845,0.4876,1,0,0,0,0
CUST008950,716,0.3544,0.0681,5,1,0,1,0
CUST008951,784,0.3175,0.2956,5,1,1,1,2
CUST008952,662,0.1392,0.6301,6,0,0,0,0
CUST008953,616,0.161,0.2504,1,0,0,0,1
CUST008954,612,0.1077,0.1732,2,2,0,0,0
CUST008955,461,0.2551,0.2814,6,0,0,0,1
CUST008956,556,0.4562,0.1681,4,0,1,0,1
CUST008957,718,0.2988,0.1941,3,0,0,0,0
CUST008958,576,0.0752,0.2376,1,0,0,1,0
CUST008959,613,0.5469,0.293,1,1,0,1,0
CUST008960,715,0.1611,0.1069,6,0,1,0,2
CUST008961,662,0.2089,0.1198,4,0,0,0,0
CUST008962,667,0.2834,0.1408,6,1,0,0,0
CUST008963,772,0.1096,0.4372,3,0,0,0,0
CUST008964,717,0.1778,0.4662,4,0,0,0,1
CUST008965,463,0.2241,0.2246,1,0,0,0,1
CUST008966,795,0.0497,0.1596,4,0,0,0,0
CUST008967,622,0.3145,0.1488,6,0,0,0,1
CUST008968,707,0.2047,0.1587,4,0,0,0,1
CUST008969,668,0.1602,0.2826,5,0,1,0,0
CUST008970,576,0.0823,0.0403,2,1,0,0,0
CUST008971,688,0.0956,0.5718,5,2,0,0,0
CUST008972,596,0.0042,0.3172,5,1,0,0,0
CUST008973,616,0.3577,0.3061,5,0,0,0,1
CUST008974,715,0.2711,0.4496,3,0,0,0,2
CUST008975,583,0.175,0.3578,4,1,0,0,1
CUST008976,473,0.3683,0.4001,2,2,0,0,0
CUST008977,573,0.0719,0.138,5,0,0,0,0
CUST008978,764,0.2061,0.2704,5,0,0,0,0
CUST008979,736,0.1143,0.2191,3,0,0,0,0
CUST008980,695,0.3084,0.26,3,0,1,0,1
CUST008981,684,0.1497,0.5244,6,1,0,0,1
CUST008982,830,0.3008,0.0952,2,1,0,0,0
CUST008983,764,0.254,0.1804,0,0,0,0,1
CUST008984,581,0.6847,0.0417,1,1,0,0,0
CUST008985,691,0.7217,0.3142,5,1,1,1,0
CUST008986,706,0.0938,0.2218,2,0,1,0,0
CUST008987,586,0.2728,0.1655,6,0,1,0,0
CUST008988,687,0.1394,0.2529,8,0,0,0,0
CUST008989,579,0.6074,0.4696,1,0,0,0,0
CUST008990,644,0.0958,0.1342,6,0,0,0,1
CUST008991,633,0.1285,0.0971,6,0,0,0,1
CUST008992,764,0.0716,0.7141,7,0,0,1,0
CUST008993,739,0.2739,0.4666,0,0,0,0,0
CUST008994,567,0.372,0.108,4,0,0,0,3
CUST008995,834,0.1911,0.0244,2,0,0,0,1
CUST008996,709,0.0583,0.2938,5,0,1,0,1
CUST008997,522,0.0676,0.1854,1,1,0,0,0
CUST008998,564,0.1744,0.2545,4,2,0,0,0
CUST008999,533,0.3244,0.3165,7,0,0,0,0
CUST009000,607,0.3653,0.5053,2,0,2,0,1
CUST009001,807,0.3999,0.5292,6,0,0,0,0
CUST009002,645,0.3925,0.3952,5,1,1,0,0
CUST009003,676,0.335,0.2971,6,0,0,0,0
CUST009004,827,0.461,0.3734,3,0,0,0,2
CUST009005,569,0.2087,0.6705,1,0,0,0,1
CUST009006,681,0.5017,0.3748,7,0,0,0,0
CUST009007,749,0.4494,0.3869,2,1,1,1,0
CUST009008,570,0.7256,0.6572,5,1,0,0,0
CUST009009,725,0.1302,0.4903,3,1,1,0,1
CUST009010,672,0.1594,0.2047,2,1,0,0,1
CUST009011,528,0.462,0.1095,7,0,0,0,0
CUST009012,731,0.068,0.4304,3,0,0,0,1
CUST009013,680,0.1854,0.3929,1,0,0,0,0
CUST009014,659,0.029,0.1521,4,0,0,0,0
CUST009015,683,0.1313,0.3897,6,2,0,0,2
CUST009016,795,0.3471,0.5932,6,1,0,0,1
CUST009017,652,0.7385,0.3929,1,0,1,0,1
CUST009018,578,0.5059,0.5244,2,1,0,0,0
CUST009019,534,0.355,0.3353,3,0,0,0,2
CUST009020,581,0.3534,0.5634,3,0,0,0,0
CUST009021,568,0.4532,0.2853,2,0,0,0,0
CUST009022,591,0.283,0.3431,1,0,0,1,1
CUST009023,634,0.2678,0.0911,5,1,0,0,1
CUST009024,719,0.37,0.0883,4,0,0,0,0
CUST009025,565,0.1751,0.4284,2,1,0,0,0
CUST009026,570,0.388,0.1707,6,0,0,0,0
CUST009027,635,0.2556,0.4219,2,1,0,0,0
CUST009028,649,0.1958,0.4111,6,2,0,0,1
CUST009029,721,0.0589,0.6111,6,0,0,0,1
CUST009030,670,0.4866,0.0229,3,0,0,0,0
CUST009031,690,0.5514,0.2825,12,0,0,1,1
CUST009032,664,0.4358,0.6541,6,1,0,0,0
CUST009033,525,0.2394,0.4552,5,0,0,0,0
CUST009034,508,0.5496,0.5046,1,1,0,0,1
CUST009035,455,0.2782,0.2423,6,0,0,0,0
CUST009036,540,0.1331,0.1567,6,0,0,0,2
CUST009037,621,0.401,0.2688,6,0,0,0,0
CUST009038,674,0.2121,0.7328,3,0,0,1,1
CUST009039,430,0.1247,0.1505,3,1,0,0,0
CUST009040,574,0.3088,0.3489,3,0,1,0,0
CUST009041,600,0.3606,0.2605,4,0,0,0,0
CUST009042,600,0.082,0.3581,2,0,1,0,0
CUST009043,601,0.4214,0.1602,6,0,0,0,0
CUST009044,522,0.4787,0.4254,3,0,0,0,2
CUST009045,627,0.5605,0.0985,4,1,0,0,1
CUST009046,565,0.2511,0.1095,1,0,0,0,1
CUST009047,762,0.2206,0.3925,7,0,0,0,0
CUST009048,749,0.3494,0.4303,2,0,1,0,0
CUST009049,571,0.0739,0.478,3,0,1,1,0
CUST009050,582,0.169,0.2771,0,0,0,0,0
CUST009051,808,0.2099,0.1941,2,0,1,0,2
CUST009052,521,0.1436,0.0632,3,0,0,0,0
CUST009053,654,0.3469,0.4379,1,0,0,0,0
CUST009054,782,0.2892,0.1287,2,0,0,0,1
CUST009055,566,0.0357,0.0492,1,0,0,0,1
CUST009056,505,0.452,0.4515,5,0,0,1,2
CUST009057,600,0.4488,0.1262,4,0,0,0,1
CUST009058,624,0.6271,0.6353,4,0,0,0,0
CUST009059,663,0.7059,0.1534,2,1,0,0,0
CUST009060,659,0.6357,0.2806,9,0,1,0,0
CUST009061,683,0.1369,0.4336,4,0,0,0,0
CUST009062,412,0.1449,0.6282,10,1,0,0,0
CUST009063,653,0.2671,0.1016,1,1,0,0,0
CUST009064,583,0.2895,0.1691,0,0,0,0,1
CUST009065,766,0.496,0.4727,1,1,0,0,0
CUST009066,716,0.1678,0.3321,4,0,0,1,0
CUST009067,736,0.6437,0.2026,4,1,0,0,0
CUST009068,738,0.0569,0.2158,2,0,1,0,2
CUST009069,662,0.0448,0.4285,5,0,0,0,0
CUST009070,606,0.2116,0.5064,3,0,0,0,1
CUST009071,635,0.3297,0.0969,2,0,0,0,0
CUST009072,733,0.4966,0.4198,4,0,0,0,0
CUST009073,623,0.2746,0.2904,8,1,0,0,0
CUST009074,656,0.6403,0.2223,4,0,0,0,1
CUST009075,640,0.3063,0.2215,3,0,0,0,1
CUST009076,625,0.3031,0.1636,0,0,0,0,0
CUST009077,762,0.0843,0.514,2,0,0,0,2
CUST009078,602,0.0404,0.2773,1,0,0,0,0
CUST009079,548,0.286,0.2919,4,0,0,0,0
CUST009080,710,0.46,0.0454,6,0,0,0,0
CUST009081,636,0.2166,0.1517,3,0,0,0,0
CUST009082,597,0.6276,0.3698,6,0,0,0,1
CUST009083,606,0.2188,0.3221,3,0,0,0,1
CUST009084,618,0.2044,0.2653,5,0,0,0,0
CUST009085,583,0.1993,0.1476,4,0,0,0,0
CUST009086,790,0.1263,0.5086,13,0,0,0,1
CUST009087,748,0.4843,0.134,8,0,0,0,1
CUST009088,534,0.1183,0.2693,4,0,0,1,1
CUST009089,594,0.0539,0.1747,6,1,0,0,1
CUST009090,617,0.1488,0.1212,2,0,0,0,0
CUST009091,440,0.5392,0.1025,3,0,1,0,0
CUST009092,589,0.2397,0.7541,6,0,0,0,1
CUST009093,692,0.2363,0.089,5,0,0,0,0
CUST009094,630,0.5833,0.5126,2,0,0,0,3
CUST009095,764,0.2065,0.1508,4,0,0,0,0
CUST009096,686,0.1385,0.2244,3,0,0,0,0
CUST009097,776,0.2212,0.1398,3,0,0,0,0
CUST009098,709,0.0435,0.0432,2,0,0,0,0
CUST009099,637,0.0956,0.3217,4,0,0,0,0
CUST009100,557,0.2909,0.4141,6,1,0,0,0
CUST009101,544,0.4547,0.1484,5,1,0,0,1
CUST009102,678,0.0978,0.4649,3,0,0,0,0
CUST009103,732,0.1853,0.3724,3,0,1,0,0
CUST009104,663,0.2411,0.1657,4,0,0,0,1
CUST009105,690,0.4154,0.1722,3,0,0,0,0
CUST009106,711,0.2929,0.1979,5,0,1,0,0
CUST009107,614,0.5849,0.5794,1,0,0,0,0
CUST009108,692,0.3141,0.5199,2,0,0,1,1
CUST009109,698,0.1051,0.2838,3,0,0,0,1
CUST009110,550,0.1671,0.2145,10,0,0,1,1
CUST009111,665,0.1073,0.2201,4,0,1,0,1
CUST009112,687,0.2621,0.0299,7,0,0,0,0
CUST009113,683,0.2453,0.1292,2,0,1,0,2
CUST009114,675,0.2272,0.6338,2,0,0,0,0
CUST009115,721,0.3521,0.2958,9,0,0,0,0
CUST009116,848,0.2261,0.2411,2,2,0,0,0
CUST009117,667,0.5336,0.2228,1,0,1,0,0
CUST009118,792,0.3562,0.5383,3,0,0,0,0
CUST009119,497,0.1417,0.426,5,1,0,0,1
CUST009120,663,0.2642,0.5371,7,0,0,0,1
CUST009121,508,0.3582,0.1948,6,1,1,0,2
CUST009122,604,0.023,0.195,3,2,0,0,0
CUST009123,802,0.1839,0.2252,3,0,0,0,2
CUST009124,722,0.1704,0.8155,3,0,0,0,0
CUST009125,660,0.1128,0.2714,3,0,0,0,0
CUST009126,753,0.3648,0.2856,4,0,0,1,2
CUST009127,673,0.0549,0.5555,5,0,0,0,0
CUST009128,614,0.3477,0.2035,5,0,2,0,0
CUST009129,497,0.307,0.2762,4,0,0,0,1
CUST009130,688,0.3623,0.0937,5,1,0,1,0
CUST009131,563,0.2969,0.0865,3,1,0,0,0
CUST009132,649,0.3977,0.4335,6,2,0,0,2
CUST009133,640,0.3912,0.6395,5,0,0,2,0
CUST009134,616,0.3481,0.2491,0,0,0,0,0
CUST009135,679,0.1902,0.5597,6,0,0,0,1
CUST009136,812,0.3718,0.0373,2,0,0,0,0
CUST009137,665,0.081,0.2482,2,0,0,0,1
CUST009138,642,0.2725,0.1222,5,0,1,0,0
CUST009139,630,0.0606,0.5175,6,0,0,0,2
CUST009140,652,0.3612,0.0769,3,0,0,0,0
CUST009141,745,0.2655,0.3383,3,0,0,0,0
CUST009142,347,0.3643,0.263,1,0,0,0,0
CUST009143,627,0.302,0.691,3,0,0,0,0
CUST009144,440,0.1534,0.2953,2,0,1,1,1
CUST009145,607,0.2803,0.0413,2,0,0,0,0
CUST009146,655,0.0849,0.1463,2,1,0,0,1
CUST009147,741,0.3655,0.2993,3,1,0,0,0
CUST009148,719,0.1479,0.4652,2,0,0,0,0
CUST009149,771,0.2833,0.2293,4,0,0,0,2
CUST009150,618,0.4804,0.0887,1,0,0,0,1
CUST009151,567,0.2856,0.4234,2,0,0,0,1
CUST009152,597,0.5248,0.0518,3,0,0,0,0
CUST009153,708,0.2682,0.3517,4,0,0,0,1
CUST009154,776,0.2745,0.3689,7,0,0,0,1
CUST009155,689,0.3272,0.4292,5,0,0,0,1
CUST009156,606,0.3112,0.5298,0,1,0,1,0
CUST009157,526,0.1408,0.3814,3,1,0,0,0
CUST009158,629,0.6002,0.5535,4,0,0,0,1
CUST009159,711,0.2115,0.0785,3,2,0,0,0
CUST009160,536,0.1833,0.2486,3,0,0,0,0
CUST009161,830,0.3881,0.1557,4,0,0,0,0
CUST009162,632,0.0941,0.2619,4,0,0,0,0
CUST009163,740,0.3814,0.1057,3,1,1,0,2
CUST009164,554,0.3758,0.069,7,0,1,0,1
CUST009165,608,0.4306,0.1654,1,1,0,0,0
CUST009166,770,0.2704,0.3996,7,0,0,0,0
CUST009167,544,0.2609,0.4595,3,0,1,0,1
CUST009168,700,0.2132,0.3131,2,0,0,0,0
CUST009169,572,0.2596,0.0835,0,0,0,0,1
CUST009170,568,0.2156,0.3003,2,0,0,0,0
CUST009171,643,0.0428,0.3986,2,0,1,0,1
CUST009172,590,0.1036,0.2546,5,0,0,0,0
CUST009173,678,0.1798,0.4325,5,0,0,1,0
CUST009174,629,0.4896,0.3539,6,0,0,0,0
CUST009175,584,0.4856,0.2963,3,0,0,0,0
CUST009176,633,0.2627,0.3718,7,0,0,0,0
CUST009177,787,0.1553,0.0632,5,0,0,0,1
CUST009178,566,0.2863,0.692,2,0,1,1,2
CUST009179,554,0.2129,0.8106,3,0,0,0,0
CUST009180,561,0.1203,0.3391,8,1,0,0,0
CUST009181,563,0.1507,0.7266,3,0,0,0,1
CUST009182,567,0.4818,0.5724,4,0,0,0,0
CUST009183,530,0.4009,0.2608,4,0,0,0,0
CUST009184,729,0.1117,0.4018,6,0,0,0,0
CUST009185,666,0.2191,0.1934,4,2,0,0,0
CUST009186,646,0.2752,0.2832,1,0,0,0,0
CUST009187,866,0.1436,0.5732,4,0,0,0,1
CUST009188,703,0.3854,0.1454,5,2,0,0,0
CUST009189,900,0.3447,0.2444,6,0,0,0,0
CUST009190,766,0.5566,0.2548,3,0,0,0,0
CUST009191,541,0.4023,0.6904,3,0,0,0,1
CUST009192,530,0.0302,0.3812,3,0,0,0,0
CUST009193,604,0.6456,0.1919,5,0,0,0,0
CUST009194,618,0.6074,0.1846,5,1,0,0,0
CUST009195,765,0.2163,0.2048,2,0,0,0,0
CUST009196,613,0.1641,0.4627,4,1,0,0,0
CUST009197,640,0.1172,0.5573,3,0,0,0,2
CUST009198,545,0.6369,0.2938,3,0,0,0,0
CUST009199,710,0.1102,0.0904,3,0,0,0,0
CUST009200,749,0.0369,0.2355,0,0,0,0,0
CUST009201,720,0.2539,0.5027,4,1,0,0,0
CUST009202,662,0.2553,0.1564,5,3,0,0,1
CUST009203,742,0.2023,0.2899,4,0,0,0,0
CUST009204,698,0.311,0.5672,2,1,0,0,1
CUST009205,721,0.2625,0.2064,5,0,0,0,0
CUST009206,580,0.0656,0.2453,3,2,0,0,0
CUST009207,624,0.6164,0.3853,4,0,0,0,1
CUST009208,706,0.3104,0.4841,6,0,0,0,1
CUST009209,608,0.1342,0.2353,5,0,0,0,1
CUST009210,833,0.1826,0.4003,7,1,0,0,0
CUST009211,688,0.0608,0.6926,7,0,0,0,0
CUST009212,702,0.267,0.6877,6,1,0,0,0
CUST009213,745,0.3918,0.1547,5,1,1,0,0
CUST009214,674,0.4323,0.3419,7,1,0,0,0
CUST009215,692,0.0772,0.1157,5,0,0,1,1
CUST009216,598,0.2154,0.4497,4,1,0,0,0
CUST009217,620,0.1246,0.7295,3,2,0,0,0
CUST009218,650,0.1666,0.3407,6,0,0,0,1
CUST009219,551,0.1842,0.5835,4,0,1,0,0
CUST009220,795,0.6089,0.5342,5,0,1,0,1
CUST009221,547,0.182,0.5052,3,0,0,0,1
CUST009222,553,0.4771,0.2812,8,0,0,0,1
CUST009223,651,0.1974,0.0462,2,1,0,0,0
CUST009224,691,0.2802,0.2318,5,0,0,0,0
CUST009225,585,0.1477,0.1194,1,0,1,0,0
CUST009226,604,0.1689,0.0716,5,0,0,0,0
CUST009227,626,0.2284,0.1025,5,0,0,0,1
CUST009228,653,0.1677,0.3919,2,0,1,0,0
CUST009229,708,0.4423,0.6924,1,1,0,0,0
CUST009230,583,0.1511,0.0789,3,0,0,0,0
CUST009231,612,0.1563,0.4861,2,1,0,0,0
CUST009232,684,0.2333,0.3346,3,0,0,0,0
CUST009233,756,0.3828,0.2083,3,0,1,1,1
CUST009234,732,0.096,0.3591,3,1,0,0,0
CUST009235,684,0.2469,0.1097,4,1,0,0,0
CUST009236,465,0.2241,0.3162,3,0,1,1,0
CUST009237,571,0.1533,0.364,2,0,0,0,0
CUST009238,579,0.6381,0.3119,4,0,0,0,0
CUST009239,741,0.2268,0.3242,2,2,0,0,0
CUST009240,554,0.3067,0.3351,6,1,0,0,0
CUST009241,512,0.2468,0.1449,3,0,0,0,0
CUST009242,685,0.2237,0.4795,5,1,0,0,0
CUST009243,695,0.3612,0.4183,6,0,0,0,1
CUST009244,582,0.2171,0.6261,3,0,0,0,0
CUST009245,610,0.1067,0.5095,5,0,0,0,0
CUST009246,794,0.1928,0.3814,3,0,0,1,0
CUST009247,526,0.7132,0.1726,3,1,0,0,1
CUST009248,556,0.4278,0.134,2,1,0,0,0
CUST009249,705,0.1584,0.5769,3,1,0,0,0
CUST009250,660,0.3246,0.061,2,0,0,0,1
CUST009251,644,0.3349,0.2996,3,0,0,0,1
CUST009252,511,0.3523,0.2782,1,0,0,0,2
CUST009253,564,0.1181,0.1508,5,0,0,0,0
CUST009254,622,0.3706,0.4132,5,0,1,1,0
CUST009255,821,0.3324,0.4513,5,0,0,0,0
CUST009256,602,0.3117,0.1378,6,1,0,0,1
CUST009257,517,0.5311,0.3211,3,0,0,0,0
CUST009258,610,0.2326,0.4393,6,0,0,0,0
CUST009259,585,0.2004,0.3905,2,0,0,0,0
CUST009260,702,0.1509,0.6784,6,1,0,0,1
CUST009261,415,0.0612,0.3294,5,1,1,0,0
CUST009262,589,0.0939,0.2243,5,0,0,0,0
CUST009263,778,0.4567,0.5758,1,0,0,0,1
CUST009264,706,0.0374,0.3263,5,0,0,0,0
CUST009265,656,0.4014,0.2294,5,0,1,0,0
CUST009266,600,0.5581,0.2259,3,1,1,0,0
CUST009267,711,0.0264,0.2456,9,0,1,0,1
CUST009268,707,0.3675,0.1973,5,0,1,0,0
CUST009269,549,0.1202,0.6072,1,0,0,0,1
CUST009270,749,0.1605,0.3299,5,0,0,0,1
CUST009271,851,0.4856,0.3935,4,0,0,0,1
CUST009272,614,0.2411,0.211,2,0,0,0,0
CUST009273,559,0.4353,0.1246,3,0,1,0,1
CUST009274,722,0.3579,0.5122,6,0,0,1,1
CUST009275,734,0.2566,0.1059,5,1,0,0,0
CUST009276,626,0.2476,0.3521,5,1,1,0,0
CUST009277,542,0.4217,0.1725,3,0,0,0,0
CUST009278,689,0.1794,0.2754,5,0,0,1,0
CUST009279,389,0.2493,0.2922,6,0,0,0,1
CUST009280,663,0.4842,0.6718,9,0,0,0,1
CUST009281,363,0.5082,0.2892,4,0,0,0,0
CUST009282,612,0.1745,0.2145,4,0,0,0,1
CUST009283,759,0.3279,0.2606,6,0,0,0,0
CUST009284,844,0.1274,0.3328,5,0,0,0,2
CUST009285,745,0.517,0.7338,3,1,0,0,2
CUST009286,665,0.2819,0.029,2,1,1,0,0
CUST009287,693,0.548,0.0486,6,0,0,0,0
CUST009288,671,0.1023,0.1124,3,0,0,0,0
CUST009289,557,0.3326,0.4784,4,0,0,0,1
CUST009290,688,0.3288,0.7293,5,0,1,0,2
CUST009291,619,0.1688,0.1631,3,0,0,1,0
CUST009292,722,0.088,0.3115,6,0,0,1,0
CUST009293,753,0.4827,0.2022,5,0,0,0,0
CUST009294,610,0.2038,0.5397,5,0,1,0,0
CUST009295,643,0.3978,0.4188,7,0,0,1,2
CUST009296,672,0.4196,0.5163,6,0,0,0,0
CUST009297,670,0.2818,0.2917,3,1,0,0,0
CUST009298,848,0.2502,0.5278,6,1,1,1,0
CUST009299,625,0.4572,0.7012,5,0,0,0,0
